approval_status,approval_org,indication,cancer_type,biomarker,therapy_drug,therapy_approach,therapy_strategy,therapy_type,approval_url,publication_date,context
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to ribociclib in combination with an aromatase inhibitor for the adjuvant treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative stage II and III early breast cancer at high risk of recurrence. This indication is based on NATALEE (NCT03701334) was a randomized (1:1), open-label, multicenter study, where participants received goserelin and either letrozole or anastrozole, in addition to ribociclib.",Invasive Breast Carcinoma,"HER2-negative [present], PR positive [present]","['Goserelin', 'Letrozole', 'Ribociclib']",Combination therapy,"['Gonadotropin-releasing hormone (GnRH) agonist', 'Aromatase inhibition', 'CDK4/6 inhibition']","['Hormone therapy', 'Hormone therapy', 'Targeted therapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/209092Orig1s018lbl.pdf,2024-09-17,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to ribociclib in combination with an aromatase inhibitor for the adjuvant treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative stage II and III early breast cancer at high risk of recurrence. This indication is based on NATALEE (NCT03701334) was a randomized (1:1), open-label, multicenter study, where participants received goserelin and either letrozole or anastrozole, in addition to ribociclib.
Cancer type: Invasive Breast Carcinoma
Biomarkers: HER2-negative [present], PR positive [present]
Therapy: Goserelin + Letrozole + Ribociclib
Therapy approach: Combination therapy
Therapy strategy: Gonadotropin-releasing hormone (GnRH) agonist + Aromatase inhibition + CDK4/6 inhibition
Therapy type: Hormone therapy + Hormone therapy + Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/209092Orig1s018lbl.pdf
Publication date: 2024-09-17"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to ribociclib in combination with an aromatase inhibitor for the adjuvant treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative stage II and III early breast cancer at high risk of recurrence. This indication is based on NATALEE (NCT03701334) was a randomized (1:1), open-label, multicenter study, where participants received goserelin and either letrozole or anastrozole, in addition to ribociclib.",Invasive Breast Carcinoma,"ER positive [present], HER2-negative [present], PR positive [present]","['Goserelin', 'Letrozole', 'Ribociclib']",Combination therapy,"['Gonadotropin-releasing hormone (GnRH) agonist', 'Aromatase inhibition', 'CDK4/6 inhibition']","['Hormone therapy', 'Hormone therapy', 'Targeted therapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/209092Orig1s018lbl.pdf,2024-09-17,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to ribociclib in combination with an aromatase inhibitor for the adjuvant treatment of adult patients with hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative stage II and III early breast cancer at high risk of recurrence. This indication is based on NATALEE (NCT03701334) was a randomized (1:1), open-label, multicenter study, where participants received goserelin and either letrozole or anastrozole, in addition to ribociclib.
Cancer type: Invasive Breast Carcinoma
Biomarkers: ER positive [present], HER2-negative [present], PR positive [present]
Therapy: Goserelin + Letrozole + Ribociclib
Therapy approach: Combination therapy
Therapy strategy: Gonadotropin-releasing hormone (GnRH) agonist + Aromatase inhibition + CDK4/6 inhibition
Therapy type: Hormone therapy + Hormone therapy + Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/209092Orig1s018lbl.pdf
Publication date: 2024-09-17"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to nivolumab in combination with platinum-doublet chemotherapy for the neoadjuvant treatment, followed by single-agent nivolumab as adjuvant treatment after surgery, of adult patients with resectable (tumors >= 4 cm or node positive) non-small cell lung cancer and no known EGFR mutations or ALK rearrangements. This indication is based on CHECKMATE-816 (NCT02998528), a randomized, open label trial where patients received either: carboplatin with paclitaxel for either histology, cisplatin with pemetrexed for non-squamous histology, or cisplatin with gemcitabine for squamous histology.",Non-Small Cell Lung Cancer,"Wild type ALK [present], Wild type EGFR [present]","['Cisplatin', 'Nivolumab', 'Pemetrexed']",Combination therapy,"['Platinum-based chemotherapy', 'PD-1/PD-L1 inhibition', 'Antifolate']","['Chemotherapy', 'Immunotherapy', 'Chemotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf,2025-04-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to nivolumab in combination with platinum-doublet chemotherapy for the neoadjuvant treatment, followed by single-agent nivolumab as adjuvant treatment after surgery, of adult patients with resectable (tumors >= 4 cm or node positive) non-small cell lung cancer and no known EGFR mutations or ALK rearrangements. This indication is based on CHECKMATE-816 (NCT02998528), a randomized, open label trial where patients received either: carboplatin with paclitaxel for either histology, cisplatin with pemetrexed for non-squamous histology, or cisplatin with gemcitabine for squamous histology.
Cancer type: Non-Small Cell Lung Cancer
Biomarkers: Wild type ALK [present], Wild type EGFR [present]
Therapy: Cisplatin + Nivolumab + Pemetrexed
Therapy approach: Combination therapy
Therapy strategy: Platinum-based chemotherapy + PD-1/PD-L1 inhibition + Antifolate
Therapy type: Chemotherapy + Immunotherapy + Chemotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf
Publication date: 2025-04-11"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to nivolumab in combination with platinum-doublet chemotherapy for the neoadjuvant treatment, followed by single-agent nivolumab as adjuvant treatment after surgery, of adult patients with resectable (tumors >= 4 cm or node positive) non-small cell lung cancer and no known EGFR mutations or ALK rearrangements. This indication is based on CHECKMATE-816 (NCT02998528), a randomized, open label trial where patients received either: carboplatin with paclitaxel for either histology, cisplatin with pemetrexed for non-squamous histology, or cisplatin with gemcitabine for squamous histology.",Non-Small Cell Lung Cancer,"Wild type ALK [present], Wild type EGFR [present]","['Cisplatin', 'Gemcitabine', 'Nivolumab']",Combination therapy,"['Platinum-based chemotherapy', 'Antimetabolite', 'PD-1/PD-L1 inhibition']","['Chemotherapy', 'Chemotherapy', 'Immunotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf,2025-04-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to nivolumab in combination with platinum-doublet chemotherapy for the neoadjuvant treatment, followed by single-agent nivolumab as adjuvant treatment after surgery, of adult patients with resectable (tumors >= 4 cm or node positive) non-small cell lung cancer and no known EGFR mutations or ALK rearrangements. This indication is based on CHECKMATE-816 (NCT02998528), a randomized, open label trial where patients received either: carboplatin with paclitaxel for either histology, cisplatin with pemetrexed for non-squamous histology, or cisplatin with gemcitabine for squamous histology.
Cancer type: Non-Small Cell Lung Cancer
Biomarkers: Wild type ALK [present], Wild type EGFR [present]
Therapy: Cisplatin + Gemcitabine + Nivolumab
Therapy approach: Combination therapy
Therapy strategy: Platinum-based chemotherapy + Antimetabolite + PD-1/PD-L1 inhibition
Therapy type: Chemotherapy + Chemotherapy + Immunotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf
Publication date: 2025-04-11"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to ipilimumab in combination with nivolumab and 2 cycles of platinum-doublet chemotherapy for the treatment of adult patients with metastatic or recurrent non-small cell lung cancer (NSCLC) with no EGFR or ALK genomic tumor aberrations. This indication is based on CHECKMATE-9LA (NCT03215706), a phase 3, randomized, and open-label study in which the platinum-based chemotherapy was either carboplatin and pemetrexed or cisplatin and pemetrexed for non-squamous NSCLC, or carboplatin and paclitaxel for squamous NSCLC.",Non-Small Cell Lung Cancer,"Wild type ALK [present], Wild type EGFR [present]","['Carboplatin', 'Ipilimumab', 'Nivolumab', 'Pemetrexed']",Combination therapy,"['Platinum-based chemotherapy', 'CTLA-4 inhibition', 'PD-1/PD-L1 inhibition', 'Antifolate']","['Chemotherapy', 'Immunotherapy', 'Immunotherapy', 'Chemotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf,2025-04-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to ipilimumab in combination with nivolumab and 2 cycles of platinum-doublet chemotherapy for the treatment of adult patients with metastatic or recurrent non-small cell lung cancer (NSCLC) with no EGFR or ALK genomic tumor aberrations. This indication is based on CHECKMATE-9LA (NCT03215706), a phase 3, randomized, and open-label study in which the platinum-based chemotherapy was either carboplatin and pemetrexed or cisplatin and pemetrexed for non-squamous NSCLC, or carboplatin and paclitaxel for squamous NSCLC.
Cancer type: Non-Small Cell Lung Cancer
Biomarkers: Wild type ALK [present], Wild type EGFR [present]
Therapy: Carboplatin + Ipilimumab + Nivolumab + Pemetrexed
Therapy approach: Combination therapy
Therapy strategy: Platinum-based chemotherapy + CTLA-4 inhibition + PD-1/PD-L1 inhibition + Antifolate
Therapy type: Chemotherapy + Immunotherapy + Immunotherapy + Chemotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf
Publication date: 2025-04-11"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to ipilimumab in combination with nivolumab and 2 cycles of platinum-doublet chemotherapy for the treatment of adult patients with metastatic or recurrent non-small cell lung cancer (NSCLC) with no EGFR or ALK genomic tumor aberrations. This indication is based on CHECKMATE-9LA (NCT03215706), a phase 3, randomized, and open-label study in which the platinum-based chemotherapy was either carboplatin and pemetrexed or cisplatin and pemetrexed for non-squamous NSCLC, or carboplatin and paclitaxel for squamous NSCLC.",Non-Small Cell Lung Cancer,"Wild type ALK [present], Wild type EGFR [present]","['Cisplatin', 'Ipilimumab', 'Nivolumab', 'Pemetrexed']",Combination therapy,"['Platinum-based chemotherapy', 'CTLA-4 inhibition', 'PD-1/PD-L1 inhibition', 'Antifolate']","['Chemotherapy', 'Immunotherapy', 'Immunotherapy', 'Chemotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf,2025-04-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to ipilimumab in combination with nivolumab and 2 cycles of platinum-doublet chemotherapy for the treatment of adult patients with metastatic or recurrent non-small cell lung cancer (NSCLC) with no EGFR or ALK genomic tumor aberrations. This indication is based on CHECKMATE-9LA (NCT03215706), a phase 3, randomized, and open-label study in which the platinum-based chemotherapy was either carboplatin and pemetrexed or cisplatin and pemetrexed for non-squamous NSCLC, or carboplatin and paclitaxel for squamous NSCLC.
Cancer type: Non-Small Cell Lung Cancer
Biomarkers: Wild type ALK [present], Wild type EGFR [present]
Therapy: Cisplatin + Ipilimumab + Nivolumab + Pemetrexed
Therapy approach: Combination therapy
Therapy strategy: Platinum-based chemotherapy + CTLA-4 inhibition + PD-1/PD-L1 inhibition + Antifolate
Therapy type: Chemotherapy + Immunotherapy + Immunotherapy + Chemotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf
Publication date: 2025-04-11"
Regulatory approval,fda,"The U.S. Food and Drug Administration granted approval to ipilimumab in combination with nivolumab and 2 cycles of platinum-doublet chemotherapy for the treatment of adult patients with metastatic or recurrent non-small cell lung cancer (NSCLC) with no EGFR or ALK genomic tumor aberrations. This indication is based on CHECKMATE-9LA (NCT03215706), a phase 3, randomized, and open-label study in which the platinum-based chemotherapy was either carboplatin and pemetrexed or cisplatin and pemetrexed for non-squamous NSCLC, or carboplatin and paclitaxel for squamous NSCLC.",Non-Small Cell Lung Cancer,"Wild type ALK [present], Wild type EGFR [present]","['Carboplatin', 'Ipilimumab', 'Nivolumab', 'Paclitaxel']",Combination therapy,"['Platinum-based chemotherapy', 'CTLA-4 inhibition', 'PD-1/PD-L1 inhibition', 'Taxane-based chemotherapy']","['Chemotherapy', 'Immunotherapy', 'Immunotherapy', 'Chemotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf,2025-04-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to ipilimumab in combination with nivolumab and 2 cycles of platinum-doublet chemotherapy for the treatment of adult patients with metastatic or recurrent non-small cell lung cancer (NSCLC) with no EGFR or ALK genomic tumor aberrations. This indication is based on CHECKMATE-9LA (NCT03215706), a phase 3, randomized, and open-label study in which the platinum-based chemotherapy was either carboplatin and pemetrexed or cisplatin and pemetrexed for non-squamous NSCLC, or carboplatin and paclitaxel for squamous NSCLC.
Cancer type: Non-Small Cell Lung Cancer
Biomarkers: Wild type ALK [present], Wild type EGFR [present]
Therapy: Carboplatin + Ipilimumab + Nivolumab + Paclitaxel
Therapy approach: Combination therapy
Therapy strategy: Platinum-based chemotherapy + CTLA-4 inhibition + PD-1/PD-L1 inhibition + Taxane-based chemotherapy
Therapy type: Chemotherapy + Immunotherapy + Immunotherapy + Chemotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf
Publication date: 2025-04-11"
Regulatory approval,fda,The U.S. Food and Drug Administration (FDA) granted approval to nivolumab in combination with ipilimumab for the treatment of adult and pediatric (12 years and older) patients with unresectable or metastatic microsatellite instability-high (MSI-H) or mismatch repair deficient (dMMR) colorectal cancer.,Colorectal Adenocarcinoma,dMMR [present],"['Ipilimumab', 'Nivolumab']",Combination therapy,"['CTLA-4 inhibition', 'PD-1/PD-L1 inhibition']","['Immunotherapy', 'Immunotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf,2025-04-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to nivolumab in combination with ipilimumab for the treatment of adult and pediatric (12 years and older) patients with unresectable or metastatic microsatellite instability-high (MSI-H) or mismatch repair deficient (dMMR) colorectal cancer.
Cancer type: Colorectal Adenocarcinoma
Biomarkers: dMMR [present]
Therapy: Ipilimumab + Nivolumab
Therapy approach: Combination therapy
Therapy strategy: CTLA-4 inhibition + PD-1/PD-L1 inhibition
Therapy type: Immunotherapy + Immunotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf
Publication date: 2025-04-11"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to nivolumab as a single agent for the treatment of adult and pediatric (12 years and older) patients with microsatellite instability-high (MSI-H) or mismatch repair deficient (dMMR) metastatic colorectal cancer that has progressed following treatment with a fluoropyrimidine, oxaliplatin, and irinotecan.",Colorectal Adenocarcinoma,MSI-H [present],['Nivolumab'],Monotherapy,['PD-1/PD-L1 inhibition'],['Immunotherapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf,2025-04-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to nivolumab as a single agent for the treatment of adult and pediatric (12 years and older) patients with microsatellite instability-high (MSI-H) or mismatch repair deficient (dMMR) metastatic colorectal cancer that has progressed following treatment with a fluoropyrimidine, oxaliplatin, and irinotecan.
Cancer type: Colorectal Adenocarcinoma
Biomarkers: MSI-H [present]
Therapy: Nivolumab
Therapy approach: Monotherapy
Therapy strategy: PD-1/PD-L1 inhibition
Therapy type: Immunotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf
Publication date: 2025-04-11"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to nivolumab as a single agent for the treatment of adult and pediatric (12 years and older) patients with microsatellite instability-high (MSI-H) or mismatch repair deficient (dMMR) metastatic colorectal cancer that has progressed following treatment with a fluoropyrimidine, oxaliplatin, and irinotecan.",Colorectal Adenocarcinoma,dMMR [present],['Nivolumab'],Monotherapy,['PD-1/PD-L1 inhibition'],['Immunotherapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf,2025-04-11,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to nivolumab as a single agent for the treatment of adult and pediatric (12 years and older) patients with microsatellite instability-high (MSI-H) or mismatch repair deficient (dMMR) metastatic colorectal cancer that has progressed following treatment with a fluoropyrimidine, oxaliplatin, and irinotecan.
Cancer type: Colorectal Adenocarcinoma
Biomarkers: dMMR [present]
Therapy: Nivolumab
Therapy approach: Monotherapy
Therapy strategy: PD-1/PD-L1 inhibition
Therapy type: Immunotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/125554s129lbl.pdf
Publication date: 2025-04-11"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to inavolisib in combination with palbociclib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA-mutated, hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy.",Invasive Breast Carcinoma,"ER positive [present], HER2-negative [present], PIK3CA somatic variants [present]","['Fulvestrant', 'Inavolisib', 'Palbociclib']",Combination therapy,"['Estrogen receptor inhibition', 'PI3K/AKT/mTOR inhibition', 'CDK4/6 inhibition']","['Hormone therapy', 'Targeted therapy', 'Targeted therapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/219249s000lbl.pdf,2024-10-10,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to inavolisib in combination with palbociclib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA-mutated, hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy.
Cancer type: Invasive Breast Carcinoma
Biomarkers: ER positive [present], HER2-negative [present], PIK3CA somatic variants [present]
Therapy: Fulvestrant + Inavolisib + Palbociclib
Therapy approach: Combination therapy
Therapy strategy: Estrogen receptor inhibition + PI3K/AKT/mTOR inhibition + CDK4/6 inhibition
Therapy type: Hormone therapy + Targeted therapy + Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/219249s000lbl.pdf
Publication date: 2024-10-10"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to inavolisib in combination with palbociclib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA-mutated, hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy.",Invasive Breast Carcinoma,"HER2-negative [present], PR positive [present], PIK3CA somatic variants [present]","['Fulvestrant', 'Inavolisib', 'Palbociclib']",Combination therapy,"['Estrogen receptor inhibition', 'PI3K/AKT/mTOR inhibition', 'CDK4/6 inhibition']","['Hormone therapy', 'Targeted therapy', 'Targeted therapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/219249s000lbl.pdf,2024-10-10,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to inavolisib in combination with palbociclib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA-mutated, hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy.
Cancer type: Invasive Breast Carcinoma
Biomarkers: HER2-negative [present], PR positive [present], PIK3CA somatic variants [present]
Therapy: Fulvestrant + Inavolisib + Palbociclib
Therapy approach: Combination therapy
Therapy strategy: Estrogen receptor inhibition + PI3K/AKT/mTOR inhibition + CDK4/6 inhibition
Therapy type: Hormone therapy + Targeted therapy + Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/219249s000lbl.pdf
Publication date: 2024-10-10"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to inavolisib in combination with palbociclib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA-mutated, hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy.",Invasive Breast Carcinoma,"ER positive [present], HER2-negative [present], PR positive [present], PIK3CA somatic variants [present]","['Fulvestrant', 'Inavolisib', 'Palbociclib']",Combination therapy,"['Estrogen receptor inhibition', 'PI3K/AKT/mTOR inhibition', 'CDK4/6 inhibition']","['Hormone therapy', 'Targeted therapy', 'Targeted therapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/219249s000lbl.pdf,2024-10-10,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to inavolisib in combination with palbociclib and fulvestrant for the treatment of adult patients with endocrine-resistant, PIK3CA-mutated, hormone receptor (HR)-positive, human epidermal growth factor receptor 2 (HER2)-negative, locally advanced or metastatic breast cancer, as detected by an FDA-approved test, following recurrence on or after completing adjuvant endocrine therapy.
Cancer type: Invasive Breast Carcinoma
Biomarkers: ER positive [present], HER2-negative [present], PR positive [present], PIK3CA somatic variants [present]
Therapy: Fulvestrant + Inavolisib + Palbociclib
Therapy approach: Combination therapy
Therapy strategy: Estrogen receptor inhibition + PI3K/AKT/mTOR inhibition + CDK4/6 inhibition
Therapy type: Hormone therapy + Targeted therapy + Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/219249s000lbl.pdf
Publication date: 2024-10-10"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to zolbetuximab in combination with fluoropyrimidine- and platinum-containing chemotherapy for the first-line treatment of adults with locally advanced unresectable or metastatic human epidermal growth factor receptor 2 (HER2)-negative gastric or gastroesophageal junction adenocarcinoma whose tumors are claudin (CLDN) 18.2 positive, as determined by an FDA-approved test. The package insert states that that eligible patients should have CLDN18.2 positive tumors, defined as >= 75% of tumor cells demonstrating moderate to strong membranous CLDN18 immunohistochemical staining. The package insert further states that this indication is based on Spotlight (8951-CL-0301) and Glow (8951-CL-0302), both phase 3, double-blind, randomized, multicenter studies that enrolled 1072 patients where the choice of either mFOLFOX6 (oxaliplatin, folinic acid, and fluorouracil) or CAPOX (oxaliplatin and capecitabine).",Adenocarcinoma of the Gastroesophageal Junction,"HER2-negative [present], CLDN18.2 >= 75% [present]","['Fluorouracil', 'Oxaliplatin', 'Zolbetuximab']",Combination therapy,"['Thymidylate synthase inhibition', 'Platinum-based chemotherapy', 'CLDN18.2 inhibition']","['Chemotherapy', 'Chemotherapy', 'Immunotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761365s000lbl.pdf,2024-10-18,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to zolbetuximab in combination with fluoropyrimidine- and platinum-containing chemotherapy for the first-line treatment of adults with locally advanced unresectable or metastatic human epidermal growth factor receptor 2 (HER2)-negative gastric or gastroesophageal junction adenocarcinoma whose tumors are claudin (CLDN) 18.2 positive, as determined by an FDA-approved test. The package insert states that that eligible patients should have CLDN18.2 positive tumors, defined as >= 75% of tumor cells demonstrating moderate to strong membranous CLDN18 immunohistochemical staining. The package insert further states that this indication is based on Spotlight (8951-CL-0301) and Glow (8951-CL-0302), both phase 3, double-blind, randomized, multicenter studies that enrolled 1072 patients where the choice of either mFOLFOX6 (oxaliplatin, folinic acid, and fluorouracil) or CAPOX (oxaliplatin and capecitabine).
Cancer type: Adenocarcinoma of the Gastroesophageal Junction
Biomarkers: HER2-negative [present], CLDN18.2 >= 75% [present]
Therapy: Fluorouracil + Oxaliplatin + Zolbetuximab
Therapy approach: Combination therapy
Therapy strategy: Thymidylate synthase inhibition + Platinum-based chemotherapy + CLDN18.2 inhibition
Therapy type: Chemotherapy + Chemotherapy + Immunotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761365s000lbl.pdf
Publication date: 2024-10-18"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted approval to zolbetuximab in combination with fluoropyrimidine- and platinum-containing chemotherapy for the first-line treatment of adults with locally advanced unresectable or metastatic human epidermal growth factor receptor 2 (HER2)-negative gastric or gastroesophageal junction adenocarcinoma whose tumors are claudin (CLDN) 18.2 positive, as determined by an FDA-approved test. The package insert states that that eligible patients should have CLDN18.2 positive tumors, defined as >= 75% of tumor cells demonstrating moderate to strong membranous CLDN18 immunohistochemical staining. The package insert further states that this indication is based on Spotlight (8951-CL-0301) and Glow (8951-CL-0302), both phase 3, double-blind, randomized, multicenter studies that enrolled 1072 patients where the choice of either mFOLFOX6 (oxaliplatin, folinic acid, and fluorouracil) or CAPOX (oxaliplatin and capecitabine).",Adenocarcinoma of the Gastroesophageal Junction,"HER2-negative [present], CLDN18.2 >= 75% [present]","['Capecitabine', 'Oxaliplatin', 'Zolbetuximab']",Combination therapy,"['Thymidylate synthase inhibition', 'Platinum-based chemotherapy', 'CLDN18.2 inhibition']","['Chemotherapy', 'Chemotherapy', 'Immunotherapy']",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761365s000lbl.pdf,2024-10-18,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted approval to zolbetuximab in combination with fluoropyrimidine- and platinum-containing chemotherapy for the first-line treatment of adults with locally advanced unresectable or metastatic human epidermal growth factor receptor 2 (HER2)-negative gastric or gastroesophageal junction adenocarcinoma whose tumors are claudin (CLDN) 18.2 positive, as determined by an FDA-approved test. The package insert states that that eligible patients should have CLDN18.2 positive tumors, defined as >= 75% of tumor cells demonstrating moderate to strong membranous CLDN18 immunohistochemical staining. The package insert further states that this indication is based on Spotlight (8951-CL-0301) and Glow (8951-CL-0302), both phase 3, double-blind, randomized, multicenter studies that enrolled 1072 patients where the choice of either mFOLFOX6 (oxaliplatin, folinic acid, and fluorouracil) or CAPOX (oxaliplatin and capecitabine).
Cancer type: Adenocarcinoma of the Gastroesophageal Junction
Biomarkers: HER2-negative [present], CLDN18.2 >= 75% [present]
Therapy: Capecitabine + Oxaliplatin + Zolbetuximab
Therapy approach: Combination therapy
Therapy strategy: Thymidylate synthase inhibition + Platinum-based chemotherapy + CLDN18.2 inhibition
Therapy type: Chemotherapy + Chemotherapy + Immunotherapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761365s000lbl.pdf
Publication date: 2024-10-18"
Regulatory approval,fda,"The U.S. Food and Drug Administration (FDA) granted accelerated approval to zanitdatamab for the treatment of adult patients with previously treated, unresectable or metastatic HER2-positive (IHC 3+) biliary tract cancer (BTC), as detected by an FDA-approved test. The package insert states that this indication is approved under accelerated approval based on overall response rate and duration of response and that continued approval for this indication may be contingent upon verification and description of clinical benefit in a confirmatory trial(s).",Intraductal Papillary Neoplasm of the Bile Duct,HER2-positive [present],['Zanidatamab'],Monotherapy,['ER signaling inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/761416Orig1s000Lbl.pdf,2024-11-20,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration (FDA) granted accelerated approval to zanitdatamab for the treatment of adult patients with previously treated, unresectable or metastatic HER2-positive (IHC 3+) biliary tract cancer (BTC), as detected by an FDA-approved test. The package insert states that this indication is approved under accelerated approval based on overall response rate and duration of response and that continued approval for this indication may be contingent upon verification and description of clinical benefit in a confirmatory trial(s).
Cancer type: Intraductal Papillary Neoplasm of the Bile Duct
Biomarkers: HER2-positive [present]
Therapy: Zanidatamab
Therapy approach: Monotherapy
Therapy strategy: ER signaling inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/761416Orig1s000Lbl.pdf
Publication date: 2024-11-20"
